314.102,6045.86,99.6078431373,62.56,65.5229337136,1,52,15.142,52,97,0,18.3004297004,4.764985926,0.9650980392,0.9674509804,5.2747252747,OL - Not Ready,436.1767578125,0.8515625,399.0004161899,435.3346875,1.08579,10476.36,OL - Not Ready,121.4588235294,77.2549019608,417.2516,100,100,18.5,18.295020884,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.6470588235,No Fault,On,No,0,0.7564
314.112,6092.75,99.6078431373,64,66.2054642731,1,52,15.115,52,97,0,18.2247062712,4.7667810777,0.9631372549,0.9684313725,5.2747252747,OL - Not Ready,437.5032552083,0.8515625,399.0004161899,436.6096875,1.084365,10504.16,OL - Not Ready,121.9294117647,77.2549019608,415.8876,100.08,100,18.5,18.2619670062,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.5490196078,No Fault,On,No,0,0.8142
314.122,6097.7794117647,99.6078431373,64,67.2975131683,1,52,15.1169607843,52,97,0,18.2188143144,4.7696533203,0.96,0.97,5.2747252747,OL - Not Ready,440.15625,0.8515625,399.0004161899,437.8846875,1.08294,10531.96,OL - Not Ready,122.4,77.2549019608,414.5236,100.28,100,18.5,18.2289131284,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.5490196078,No Fault,On,No,0,0.7162
314.132,6122.9264705882,99.6078431373,64,67.2975131683,1,52,15.1267647059,52,97,0,18.1893545302,4.7691650391,0.96,0.9695833333,5.2747252747,OL - Not Ready,440.15625,0.8515625,399.0004161899,440.1796875,1.080375,10582,OL - Not Ready,122.8705882353,77.2549019608,413.1596,100.48,100,18.5,18.1958592506,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.5490196078,No Fault,On,No,0,0.814
314.142,6148.0735294118,99.6078431373,64,67.2975131683,1,52,15.1365686275,52,97,0,18.1598947461,4.7679443359,0.96,0.9685416667,5.2747252747,OL - Not Ready,441.1102764423,0.8515625,399.0004161899,440.3775,1.079855,10581.44,OL - Not Ready,123.5294117647,77.2549019608,411.25,100.68,100,18.5,18.1495838216,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.5490196078,No Fault,On,No,0,0.7306
314.152,6173.2205882353,99.6078431373,64,67.2975131683,1,52,15.146372549,52,97,0,18.1304349619,4.7667236328,0.96,0.9675,5.2747252747,OL - Not Ready,442.0643028846,0.8515625,399.0004161899,441.3665625,1.077255,10578.64,OL - Not Ready,123.2,77.2549019608,413.9776,101,100,18.5,17.9801075753,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.734375,12.5490196078,No Fault,On,No,0,0.7956
314.162,6221,99.6078431373,64,67.2975131683,1,52,15.165,52,97,0,18.074461372,4.7655029297,0.96,0.9664583333,5.2747252747,OL - Not Ready,443.0183293269,0.8515625,399.0004161899,442.355625,1.074655,10575.84,OL - Not Ready,122.6509803922,77.2549019608,418.5236,101,100,18.5,17.6976471649,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7313701923,12.5490196078,No Fault,On,No,0,0.7514
314.172,6220.8979591837,99.6078431373,64.0612244898,67.2975131683,1,52,15.1680408163,52,97,0,18.0456388812,4.7637939453,0.96,0.965,5.2747252747,OL - Not Ready,443.9723557692,0.8515625,399.0004161899,443.3446875,1.072055,10573.04,OL - Not Ready,122.1019607843,77.2549019608,423.0696,101,100,18.5,17.4151867544,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7283653846,12.4929971989,No Fault,On,No,0,0.7688
314.181,6219.9795918367,99.6078431373,64.612244898,67.2394980708,1,52,15.1954081633,51.972,97,0,17.7862364634,4.8001464844,0.955,0.96,5.2747252747,OL - Not Ready,445.1171875,0.8515625,399.0004161899,445.125,1.067375,10568,OL - Not Ready,121.6078431373,77.2549019608,427.161,101,100,18.5,17.160972385,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.7256610577,12.4209683874,No Fault,On,No,0,0.7878
314.191,6218.9591836735,99.6078431373,65.2244897959,67.1234678757,1,52,15.2258163265,51.932,97,0,17.4980115548,4.8728515625,0.945,0.95,5.2747252747,OL - Not Ready,444.14921875,0.8515625,399.0004161899,444.98703125,1.067255,10569.4,OL - Not Ready,120.7843137255,77.2549019608,433.98,101,100,18.5,16.7372817693,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.72265625,12.3409363745,No Fault,On,No,0,0.7436
314.202,6217.8367346939,99.6078431373,65.8979591837,66.995834661,1,52,15.2592653061,51.888,97,0,17.1809641552,4.9528271484,0.934,0.939,5.2747252747,OL - Not Ready,442.628125,0.8515625,399.0004161899,443.469375,1.065935,10584.8,OL - Not Ready,120.8784313725,77.2549019608,427.656,101,100,18.5,16.7156465038,83.9215686275,88.2352941176,33,0,0,0,0,159.03125,67.71875,12.2529011605,No Fault,On,No,0,0.8086
314.212,6216,99.6078431373,67,66.8798044659,1,52,15.314,51.848,97,0,16.6621593197,5.0255322266,0.924,0.929,5.2454212454,OL - Not Ready,441.2453125,0.8515625,399.0004161899,442.0896875,1.064735,10598.8,OL - Not Ready,121.0352941176,77.2549019608,417.116,100.92,100,18.54,16.679587728,83.9215686275,88.2352941176,33,0,0,0,0,159.125,67.71875,12.1568627451,No Fault,On,No,0,0.7282
314.222,6207.03,99.6078431373,67,66.7173621928,1,52,15.315,51.808,97,0,16.6495387482,5.1273193359,0.91,0.915,5.2087912088,OL - Not Ready,439.8625,0.8515625,399.0004161899,440.71,1.063535,10612.8,OL - Not Ready,121.1921568627,77.2549019608,406.576,100.72,100,18.64,16.6435289522,83.9215686275,88.2352941176,33,0,0,0,0,159.2421875,67.71875,12.1568627451,No Fault,On,No,0,0.7986
314.232,6162.18,99.6078431373,67,66.7173621928,1,52,15.32,51.768,97,0,16.5864358905,5.1285791016,0.8026,0.8106,5.1721611722,OL - Not Ready,438.203125,0.8515625,399.0004161899,438.2265625,1.061375,10638,OL - Not Ready,121.3490196078,77.2549019608,396.036,100.52,100,18.74,16.6074701764,83.9215686275,88.2352941176,33,0,0,0,0,159.359375,67.71875,12.1568627451,No Fault,On,No,0,0.7456
314.242,6117.33,99.6078431373,67,66.7173621928,1,52,15.325,51.728,97,0,16.5233330328,5.1306787109,0.6236,0.6366,5.0989010989,OL - Not Ready,434.484375,0.8515625,399.0004161899,437.2965625,1.06014,10619.08,OL - Not Ready,121.568627451,77.2549019608,381.28,100.32,100,18.84,16.5569878903,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.71875,12.1568627451,No Fault,On,No,0,0.7874
314.252,6072.48,99.6078431373,67,66.7173621928,1,52,15.33,51.688,97,0,16.4602301752,5.1327783203,0.4446,0.4626,5.0989010989,OL - Not Ready,429.8359375,0.8515625,399.0004161899,432.6465625,1.053965,10524.48,OL - Not Ready,120.9568627451,77.2549019608,390.0604,100,100,19,16.524534992,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.71875,12.1568627451,No Fault,On,No,0,0.7648
314.262,5991.75,99.6078431373,67,66.7173621928,1,52,15.339,51.648,97,0,16.3466450314,5.1348779297,0.2656,0.2886,5.0989010989,OL - Not Ready,425.1875,0.8515625,399.0004161899,427.9965625,1.04779,10429.88,OL - Not Ready,119.937254902,77.3333333333,404.6944,100,100,19,16.4704468283,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.715625,12.1568627451,No Fault,On,No,0,0.7676
314.271,5988.4711538462,99.6078431373,67.0192307692,66.7173621928,1,52,15.3365961538,51.612,97,0,16.3530015464,5.1378173828,0.015,0.045,5.0989010989,OL - Not Ready,421.00390625,0.8515625,399.0004161899,423.8115625,1.0422325,10344.74,OL - Not Ready,119.0196078431,77.4039215686,417.865,100,100,19,16.421767481,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.7128125,12.1160130719,No Fault,On,No,0,0.8144
314.282,5952.4038461539,99.6078431373,67.2307692308,67.1350708952,1,52,15.3101538462,51.568,97,0,16.422923211,5.1298046875,0.0132,0.0402,5.0989010989,OL - Not Ready,414.9609375,0.8515625,399.0004161899,414.9765625,1.0305,10165,OL - Not Ready,117.8980392157,77.4901960784,433.9624,100,100,19,16.3622705009,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.709375,12.0261437908,No Fault,On,No,0,0.725
314.292,5919.6153846154,99.6078431373,67.4230769231,67.8312520659,1,51.8333333333,15.2861153846,51.528,97,0,16.4864883606,5.1164501953,0.0102,0.0322,5.0989010989,OL - Not Ready,413.37890625,0.8515625,399.0004161899,414.5971875,1.03197,10176.12,OL - Not Ready,116.4705882353,77.6470588235,454.45,100,100,19,16.2865470717,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.9444444444,No Fault,On,No,0,0.8084
314.302,5886.8269230769,99.6078431373,67.6153846154,68.5274332366,1,51.625,15.2620769231,51.488,97,0,16.5500535103,5.1030957031,0.0072,0.0242,5.0989010989,OL - Not Ready,411.4013671875,0.8515625,399.0004161899,412.7003125,1.03932,10231.72,OL - Not Ready,116.2352941176,77.6470588235,441.5632,100,100,19,16.3748910724,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.862745098,No Fault,On,No,0,0.727
314.312,5821.25,99.6078431373,68,69.2236144073,1,51.4166666667,15.214,51.448,97,0,16.6771838096,5.0897412109,0.0042,0.0162,5.0989010989,OL - Not Ready,409.423828125,0.8515625,399.0004161899,410.8034375,1.04667,10287.32,OL - Not Ready,115.8431372549,77.6470588235,420.0852,100,100,19,16.5221310737,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.7647058824,No Fault,On,No,0,0.7968
314.322,5821.25,99.6078431373,68,70.1982680463,1,51,15.214,51.408,97,0,16.6771838096,5.0710449219,0,0.005,5.0989010989,OL - Not Ready,405.46875,0.8515625,399.0004161899,408.9065625,1.05402,10342.92,OL - Not Ready,115.4509803922,77.6470588235,398.6072,100,100,19,16.6693710749,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.7647058824,No Fault,On,No,0,0.7492
314.332,5771.6581632653,99.6078431373,68,70.1982680463,1,51,15.2242040816,51.368,97,0,16.8366273761,5.0579740084,0.0444230769,0.0044230769,5.0989010989,OL - Not Ready,405.46875,0.8515625,399.0004161899,405.4921875,1.06725,10443,OL - Not Ready,115.0588235294,77.6470588235,377.1292,100,100,19,16.8166110761,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.7647058824,No Fault,On,No,0,0.7708
314.342,5722.0663265306,99.6078431373,68,70.1982680463,1,51,15.2344081633,51.328,97,0,16.9960709426,5.0361891526,0.1184615385,0.0034615385,5.0989010989,OL - Not Ready,403.4705528846,0.8515625,399.0004161899,405.0844056373,1.0673970588,10418.3725490196,OL - Not Ready,114.5098039216,77.6470588235,347.06,100,100,19,17.0227470777,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.7647058824,No Fault,On,No,0,0.7874
314.352,5672.4744897959,99.6078431373,68,70.1982680463,1,51,15.2446122449,51.288,97,0,17.1555145091,5.0144042969,0.1925,0.0025,5.0989010989,OL - Not Ready,401.4723557692,0.8515625,399.0004161899,403.0454963235,1.0681323529,10295.2352941176,OL - Not Ready,114.7450980392,77.6470588235,354.356,100,100,19,17.1363322215,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.703125,11.7647058824,No Fault,On,No,0,0.7458
314.362,5578.25,99.6078431373,68,70.1982680463,1,51,15.264,51.248,97,0,17.4584572854,4.9926194411,0.2665384615,0.0015384615,5.0989010989,OL - Not Ready,399.4741586538,0.8515625,399.0004161899,401.0065870098,1.0688676471,10172.0980392157,OL - Not Ready,115.137254902,77.6470588235,366.516,100.08,100,18.96,17.3256407945,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.7005739796,11.7647058824,No Fault,On,No,0,0.812
314.372,5577.2857142857,99.6078431373,67.8367346939,70.1982680463,1,51,15.2635102041,51.208,97,0,17.4725619086,4.9577636719,0.385,0,5.0989010989,OL - Not Ready,397.4759615385,0.8515625,399.0004161899,398.9676776961,1.0696029412,10048.9607843137,OL - Not Ready,115.5294117647,77.6470588235,378.676,100.28,100,18.86,17.5149493675,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.6973852041,11.7019607843,No Fault,On,No,0,0.7244
314.382,5567.6428571429,99.6078431373,66.2040816327,69.8733835,1,51,15.2586122449,51.168,97,0,17.6136081405,4.9465429688,0.3574,0.0532,5.0989010989,OL - Not Ready,395.078125,0.8515625,399.0004161899,395.09375,1.071,9815,OL - Not Ready,115.9215686275,77.6470588235,390.836,100.48,100,18.76,17.7042579404,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.6941964286,11.6235294118,No Fault,On,No,0,0.7978
314.392,5558,99.6078431373,64.5714285714,69.0611721341,1,51,15.2537142857,51.128,97,0,17.7546543723,4.9184912109,0.2884,0.1862,5.0989010989,OL - Not Ready,396.496875,0.8515625,399.0004161899,395.2745535714,1.0715,9824.8163265306,OL - Not Ready,116.4705882353,77.6470588235,407.86,100.68,100,18.66,17.9692899426,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.6910076531,11.5450980392,No Fault,On,No,0,0.7384
314.401,5549.3214285714,99.6078431373,63.1020408163,68.3301819049,1,51,15.2493061224,51.092,97,0,17.881595981,4.8932446289,0.2263,0.3059,5.0989010989,OL - Not Ready,398.09296875,0.8515625,399.0004161899,396.9017857143,1.076,9913.1632653061,OL - Not Ready,117.3725490196,77.6470588235,409.926,101,100,18.5,17.9948315755,83.9215686275,88.2352941176,33,0,0,0,0,159.59375,67.6875,11.4745098039,No Fault,On,No,0,0.7808
314.412,5531,99.6078431373,60,67.4367494025,1,51,15.24,51.048,97,0,18.1495838216,4.8623876953,0.1504,0.4522,5.0666068625,OL - Not Ready,400.04375,0.8515625,399.0004161899,398.890625,1.0815,10021.1428571429,OL - Not Ready,119.3568627451,77.575030012,414.4712,100.92,100,18.54,18.0510231678,83.9215686275,88.2352941176,33,0,0,0,0,159.6769770408,67.6875,11.3725490196,No Fault,On,No,0,0.7648
314.423,5535.845,99.6078431373,60,66.1372112172,1,51,15.23844,51.004,97,0,18.1658102707,4.8175048828,0.04,0.665,5.0271361292,OL - Not Ready,401.99453125,0.8515625,399.0004161899,400.8794642857,1.087,10129.1224489796,OL - Not Ready,121.3411764706,77.4869947979,419.0164,100.7,100,18.65,18.1072147601,83.9215686275,88.2352941176,33,0,0,0,0,159.7786989796,67.6875,11.3725490196,No Fault,On,No,0,0.7504
314.432,5550.38,99.6078431373,60,66.1372112172,1,51,15.23376,50.968,97,0,18.2144896181,4.8169873047,0.1056,0.6842,4.9948418928,OL - Not Ready,403.9453125,0.8515625,399.0004161899,403.953125,1.0955,10296,OL - Not Ready,122.9647058824,77.4149659864,422.7352,100.52,100,18.74,18.1531896992,83.9215686275,88.2352941176,33,0,0,0,0,159.8619260204,67.6875,11.3725490196,No Fault,On,No,0,0.794
314.442,5566.53,99.6078431373,60,66.1372112172,1,51,15.22856,50.928,97,0,18.2685777818,4.8156933594,0.2696,0.7322,4.9230769231,OL - Not Ready,405.0265625,0.8515625,399.0004161899,404.2286352041,1.096122449,10298.1632653061,OL - Not Ready,125.4901960784,77.2549019608,428.52,100.32,100,18.84,18.2247062712,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6875,11.3725490196,No Fault,On,No,0,0.7196
314.452,5582.68,99.6078431373,60,66.1372112172,1,51,15.22336,50.888,97,0,18.3226659455,4.8143994141,0.4336,0.7802,4.9230769231,OL - Not Ready,406.378125,0.8515625,399.0004161899,405.6061862245,1.0992346939,10308.9795918367,OL - Not Ready,125.4901960784,77.2549019608,423.0324,100,100,19,18.2733856186,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6875,11.3725490196,No Fault,On,No,0,0.8002
314.462,5611.75,99.6078431373,60,66.1372112172,1,51,15.214,50.848,97,0,18.4200246402,4.8131054688,0.5976,0.8282,4.9230769231,OL - Not Ready,407.7296875,0.8515625,399.0004161899,406.9837372449,1.1023469388,10319.7959183673,OL - Not Ready,125.4901960784,77.2549019608,413.8864,100,100,19,18.3545178641,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6828125,11.3725490196,No Fault,On,No,0,0.7326
314.472,5615.13,99.6078431373,60,66.1372112172,1,51,15.20708,50.808,97,0,18.4278373749,4.8110351563,0.86,0.905,4.9230769231,OL - Not Ready,409.08125,0.8515625,399.0004161899,408.3612882653,1.1054591837,10330.612244898,OL - Not Ready,125.4901960784,77.2549019608,404.7404,100,100,19,18.4356501097,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.678125,11.2470588235,No Fault,On,No,0,0.7928
314.482,5632.03,99.6078431373,60,65.997974983,1,51,15.17248,50.768,97,0,18.4669010487,4.8075,0.84,0.9074,4.9230769231,OL - Not Ready,410.703125,0.8515625,399.0004161899,410.703125,1.11075,10349,OL - Not Ready,125.4901960784,77.2549019608,395.5944,100,100,19,18.5167823552,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6734375,11.0901960784,No Fault,On,No,0,0.7446
314.492,5648.93,99.6078431373,60,65.6498843977,1,51,15.13788,50.728,97,0,18.5059647225,4.7986621094,0.79,0.9134,4.9230769231,OL - Not Ready,412.340625,0.8515625,399.0004161899,411.3069852941,1.1103897059,10339.7058823529,OL - Not Ready,125.4901960784,77.2549019608,382.79,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.9333333333,No Fault,On,No,0,0.7696
314.502,5665.83,99.6078431373,60,65.3017938123,1,51,15.10328,50.688,97,0,18.5450283963,4.7898242188,0.74,0.9194,4.9230769231,OL - Not Ready,414.3875,0.8515625,399.0004161899,413.3198529412,1.1091887255,10308.7254901961,OL - Not Ready,125.4901960784,77.2549019608,387.23,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.7764705882,No Fault,On,No,0,0.7714
314.512,5696.25,99.6078431373,60,64.953703227,1,51,15.041,50.648,97,0,18.6153430091,4.7809863281,0.69,0.9254,4.9230769231,OL - Not Ready,416.434375,0.8515625,399.0004161899,415.3327205882,1.1079877451,10277.7450980392,OL - Not Ready,125.4901960784,77.3333333333,394.63,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.5882352941,No Fault,On,No,0,0.7422
314.522,5700.73,99.6078431373,60,64.3967582904,1,51,15.04792,50.608,97,0,18.6153430091,4.7668457031,0.61,0.935,4.9230769231,OL - Not Ready,418.48125,0.8515625,399.0004161899,417.3455882353,1.1067867647,10246.7647058824,OL - Not Ready,125.4901960784,77.4117647059,402.03,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.5882352941,No Fault,On,No,0,0.8102
314.532,5723.13,99.6078431373,60,64.3967582904,1,51,15.08252,50.568,97,0,18.6153430091,4.76659139,0.6375,0.93625,4.9230769231,OL - Not Ready,420.9375,0.8515625,399.0004161899,420.96875,1.104625,10191,OL - Not Ready,125.4901960784,77.4901960784,409.43,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.5882352941,No Fault,On,No,0,0.721
314.542,5745.53,99.6078431373,60,64.3967582904,1,51,15.11712,50.528,97,0,18.6153430091,4.7659556071,0.70625,0.939375,4.9230769231,OL - Not Ready,422.19375,0.8515625,399.0004161899,421.2815625,1.10452,10201.08,OL - Not Ready,125.4901960784,77.6470588235,419.79,100,100,19,18.630367499,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.5882352941,No Fault,On,No,0,0.7968
314.552,5767.93,99.6078431373,60,64.3967582904,1,51,15.15172,50.488,97,0,18.6153430091,4.7653198242,0.775,0.9425,4.9230769231,OL - Not Ready,423.7640625,0.8515625,399.0004161899,422.845625,1.103995,10251.48,OL - Not Ready,125.4431372549,77.6470588235,421.2732,100,100,19,18.6159439887,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6640625,10.5882352941,No Fault,On,No,0,0.7398
314.562,5808.25,99.6078431373,60,64.3967582904,1,51,15.214,50.448,97,0,18.6153430091,4.7646840413,0.84375,0.945625,4.9230769231,OL - Not Ready,425.334375,0.8515625,399.0004161899,424.4096875,1.10347,10301.88,OL - Not Ready,125.3647058824,77.568627451,423.7452,100.08,100,19,18.5919048048,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.659375,10.5882352941,No Fault,On,No,0,0.7854
314.572,5809.75,99.6078431373,60.08,64.3967582904,1,51,15.214,50.408,97,0,18.6105351723,4.7637939453,0.94,0.95,4.9230769231,OL - Not Ready,426.9046875,0.8515625,399.0004161899,425.97375,1.102945,10352.28,OL - Not Ready,125.2862745098,77.4901960784,426.2172,100.28,100,19,18.567865621,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.6546875,10.5392156863,No Fault,On,No,0,0.7576
314.582,5817.25,99.6078431373,60.48,64.6056126416,1,51,15.214,50.368,97,0,18.5864959885,4.7638964844,0.9424,0.95,4.9230769231,OL - Not Ready,428.7890625,0.8515625,399.0004161899,428.7890625,1.102,10443,OL - Not Ready,125.2078431373,77.4117647059,428.6892,100.48,100,19,18.5438264371,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.65,10.4575163399,No Fault,On,No,0,0.7616
314.592,5824.75,99.6078431373,60.88,64.953703227,1,51,15.214,50.328,97,0,18.5624568046,4.7640673828,0.9464,0.95,4.9230769231,OL - Not Ready,428.7140625,0.8515625,399.0004161899,428.7698567708,1.1018854167,10440.2083333333,OL - Not Ready,125.0980392157,77.2549019608,432.15,100.68,100,19,18.5101715797,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.3758169935,No Fault,On,No,0,0.797
314.602,5832.25,99.6078431373,61.28,65.3017938123,1,51,15.214,50.288,97,0,18.5384176207,4.7642382813,0.9504,0.95,4.9230769231,OL - Not Ready,428.6203125,0.8515625,399.0004161899,428.673828125,1.1013125,10426.25,OL - Not Ready,124.0156862745,77.2549019608,434.826,101,100,19,18.5029598245,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.2941176471,No Fault,On,No,0,0.7158
314.612,5845.75,99.6078431373,62,65.6498843977,1,51,15.214,50.248,97,0,18.4951470898,4.7644091797,0.9544,0.95,4.9230769231,OL - Not Ready,428.5265625,0.8515625,399.0004161899,428.5777994792,1.1007395833,10412.2916666667,OL - Not Ready,122.2117647059,77.3317954633,439.286,101,100,19,18.4909402326,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.1960784314,No Fault,On,No,0,0.8032
314.622,5846.06,99.6078431373,62,66.1372112172,1,51,15.21304,50.208,97,0,18.4939451306,4.7646484375,0.96,0.95,4.9230769231,OL - Not Ready,428.4328125,0.8515625,399.0004161899,428.4817708333,1.1001666667,10398.3333333333,OL - Not Ready,120.4078431373,77.4086889658,443.746,101,100,19,18.4789206406,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.1960784314,No Fault,On,No,0,0.7362
314.632,5847.61,99.6078431373,62,66.1372112172,1,51,15.20824,50.168,97,0,18.4879353346,4.7643385667,0.9594230769,0.9517307692,4.9230769231,OL - Not Ready,428.3203125,0.8515625,399.0004161899,428.328125,1.09925,10376,OL - Not Ready,118.6039215686,77.4855824683,448.206,101,100,19,18.4669010487,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.1960784314,No Fault,On,No,0,0.791
314.642,5849.16,99.6078431373,62,66.1372112172,1,51,15.20344,50.128,97,0,18.4819255386,4.7638221154,0.9584615385,0.9546153846,4.9230769231,OL - Not Ready,428.4857536765,0.8515625,399.0004161899,428.4098557692,1.0990480769,10371.8461538462,OL - Not Ready,116.0784313725,77.6470588235,454.45,101,100,19,18.45007362,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.1960784314,No Fault,On,No,0,0.7494
314.653,5850.865,99.6078431373,62,66.1372112172,1,51,15.19816,50.084,97,0,18.4753147631,4.7632540189,0.9574038462,0.9577884615,4.9230769231,OL - Not Ready,428.7132352941,0.8515625,399.0004161899,428.6346153846,1.0984927885,10360.4230769231,OL - Not Ready,116.5725490196,77.6470588235,454.45,101,100,19,18.4542804772,83.9215686275,88.2352941176,33,0,0,0,0,160.046875,67.640625,10.1960784314,No Fault,On,No,0,0.772
314.663,5853.5,99.6078431373,62,66.1372112172,1,51,15.19,50.044,97,0,18.4650981099,4.7627375676,0.9564423077,0.9606730769,4.8692531958,OL - Not Ready,428.9200367647,0.8515625,399.0004161899,428.8389423077,1.0979879808,10350.0384615385,OL - Not Ready,117.2784313725,77.5670268107,454.45,100.9183673469,100,19.0408163265,18.4602902731,83.9215686275,88.2352941176,33,0,0,0,0,160.1505102041,67.6358418367,10.1960784314,No Fault,On,No,0,0.782
314.672,5854.5098039216,99.6078431373,62.0392156863,66.1372112172,1,51,15.1880392157,50,97,0,18.4692224797,4.7619628906,0.955,0.965,4.8208118412,OL - Not Ready,429.1061580882,0.8515625,399.0004161899,429.0228365385,1.0975336538,10340.6923076923,OL - Not Ready,117.9137254902,77.4949979992,454.45,100.7346938776,100,19.1326530612,18.4656990895,83.9215686275,88.2352941176,33,0,0,0,0,160.2437818878,67.6315369898,10.1333333333,No Fault,On,No,0,0.748
314.683,5860.0637254902,99.6078431373,62.2549019608,66.1372112172,1,51,15.177254902,49.982,97,0,18.4919065135,4.7621497329,0.9565306122,0.9644897959,4.7616057412,OL - Not Ready,429.375,0.8515625,399.0004161899,429.390625,1.096625,10322,OL - Not Ready,118.6901960784,77.4069627851,454.45,100.5102040816,100,19.2448979592,18.4723098651,83.9215686275,88.2352941176,33,0,0,0,0,160.3577806122,67.6262755102,10.0470588235,No Fault,On,No,0,0.8122
314.692,5864.6078431373,99.6078431373,62.431372549,66.1372112172,1,50.86,15.1684313725,49.964,97,0,18.5104661775,4.7624860491,0.9592857143,0.9635714286,4.6593406593,OL - Not Ready,429.87265625,0.8515625,399.0004161899,429.533125,1.096855,10327.96,OL - Not Ready,119.6078431373,77.2549019608,454.45,100.3265306122,100,19.3367346939,18.4801225998,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.9764705882,No Fault,On,No,0,1.0076
314.702,5869.6568627451,99.6078431373,62.6274509804,66.1372112172,1,50.66,15.158627451,49.944,97,0,18.5310880264,4.7628597337,0.9623469388,0.9625510204,4.6593406593,OL - Not Ready,430.58359375,0.8515625,399.0004161899,430.245625,1.098005,10357.76,OL - Not Ready,119.6539792388,77.2549019608,453.1229411765,100,100,19.5,18.4836577739,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8980392157,No Fault,On,No,0,1.1136
314.712,5879.25,99.6078431373,63,66.1372112172,1,50.46,15.14,49.924,97,0,18.5702695393,4.7632334184,0.9654081633,0.9615306122,4.6593406593,OL - Not Ready,431.29453125,0.8515625,399.0004161899,430.958125,1.099155,10387.56,OL - Not Ready,119.7308727413,77.3333333333,450.9111764706,100,100,19.5,18.4895497308,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8039215686,No Fault,On,No,0,1.0312
314.723,5881.6617647059,99.6078431373,63,66.1372112172,1,50.24,15.1429019608,49.902,97,0,18.5667343653,4.7637939453,0.97,0.96,4.6593406593,OL - Not Ready,432.0765625,0.8515625,399.0004161899,431.741875,1.10042,10420.34,OL - Not Ready,119.815455594,77.4196078431,448.4782352941,100,100,19.5,18.4960308833,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8039215686,No Fault,On,No,0,1.0948
